Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Latitude,Distance_to_coast
88500.0,2.6172,21,1260,32.8,16647.4657407492
79200.0,2.2417,18,1715,32.77,15743.6606986235
61200.0,1.735,14,1527,32.73,13439.9108831287
63100.0,2.3571,17,1190,32.73,12677.9789042939
142500.0,3.4107,13,330,32.75,12837.9434681286
61000.0,2.1136,23,666,32.8,20101.7337075332
53600.0,1.2083,22,565,32.79,19265.9334484602
56100.0,1.6607,30,752,32.79,18649.1099831691
60400.0,1.275,23,1712,32.79,18649.1099831691
59600.0,1.6351,23,1004,32.79,19265.9334484602
68600.0,4.5714,33,1192,32.8,21356.450309226
63900.0,2.1979,25,1311,32.8,20717.4775482755
59400.0,1.5987,28,1672,32.8,20717.4775482755
69400.0,1.3882,15,1171,32.8,20717.4775482755
58300.0,1.3373,18,1178,32.79,19907.616452966
76200.0,3.2083,34,2856,32.78,19128.1302830261
62500.0,1.1707,20,2372,32.79,19907.616452966
68100.0,1.6667,50,1291,32.79,20462.7380859971
70800.0,3.0603,46,2511,32.78,19128.1302830261
86200.0,4.6154,35,1185,32.78,19128.1302830261
99600.0,5.128,25,2007,32.78,19570.4084221017
76200.0,3.1597,29,1568,32.78,19128.1302830261
84300.0,2.8025,5,2652,32.78,18459.2942485496
110100.0,5.7843,5,2494,32.78,19014.575311966
159900.0,6.3814,8,2183,32.79,19431.5561549887
64400.0,1.6635,14,1687,32.79,19931.8650935212
73600.0,3.6042,34,1152,32.79,20462.7380859971
86400.0,4.0375,29,2321,32.78,19570.4084221017
97200.0,6.2715,20,1534,32.78,19570.4084221017
87500.0,4.3021,15,1413,32.78,19570.4084221017
140300.0,4.4821,15,1278,32.76,17676.2070006364
94400.0,2.5769,30,935,32.69,11471.27971281
64000.0,1.899,17,1960,32.69,7996.92093007456
95800.0,1.6838,19,583,32.7,4371.86261757594
70100.0,1.375,25,2322,32.67,7415.78832409091
73100.0,1.4828,24,1266,32.67,7415.78832409091
91200.0,2.3319,15,3414,32.68,6733.03707131194
88400.0,1.5931,18,3631,32.68,8537.58074587774
75500.0,2.1776,35,2159,32.67,8345.65407767884
84700.0,1.1311,29,1523,32.67,7415.78832409091
72700.0,2.625,11,2872,32.68,9449.70600967244
67700.0,2.0625,6,2804,32.67,10208.7904142376
81300.0,1.7292,17,290,33.33,79296.1901290985
51300.0,1.2639,16,245,33.19,63505.5306415329
32500.0,4.0208,15,208,32.93,35909.8501038213
43900.0,1.4338,26,1134,32.74,13535.9218668984
57500.0,1.5417,18,414,32.69,11119.0802202353
62800.0,2.8684,20,1996,33.41,87984.3634603313
54300.0,2.0109,15,1945,33.4,86840.1995635793
58800.0,2.7,5,186,33.38,84712.3345211199
53800.0,1.4688,8,240,33.32,77943.3706148403
67500.0,0.922,15,459,33.36,82424.9350059101
62800.0,1.7857,19,1210,33.34,80043.4313799007
54400.0,1.125,27,322,33.3,75750.959199224
53800.0,1.8958,12,99,33.28,73562.0053547473
47500.0,5.3374,2,96,33.26,69548.6115542119
59200.0,0.8964,24,796,33.43,79468.9511384629
57500.0,3.1607,18,1183,33.07,42694.5627214301
50000.0,1.7727,19,749,33.36,80064.7693141141
30000.0,1.2132,23,1586,33.35,78953.6347531536
25000.0,0.8571,21,44,32.79,10854.2858510206
56100.0,1.275,19,2570,32.8,18860.0926213209
45000.0,0.8585,15,1448,32.76,10160.0997284213
44000.0,1.2049,17,1388,32.74,6650.05786630921
108300.0,2.1212,16,3806,37.35,300000.0
141500.0,4.1576,19,2460,37.4,281810.60934801
166000.0,3.2132,19,2682,37.39,267721.102702312
118800.0,3.0817,20,1468,37.25,285168.378292446
139700.0,4.337,26,3135,37.37,281051.60200673
180400.0,4.375,21,3302,37.35,284233.373249942
54400.0,1.7388,18,2281,37.36,283910.706779705
116100.0,1.9722,34,2465,37.36,285603.646811855
105800.0,1.8325,25,3295,37.37,286134.227901999
98400.0,2.3261,38,1813,37.36,286450.414862201
94500.0,2.75,22,3480,37.17,300000.0
137500.0,1.7292,19,99,36.95,300000.0
80600.0,2.325,35,2563,36.94,287021.483001567
74200.0,2.0357,34,2090,36.64,284123.629497078
104700.0,2.2574,23,2311,36.63,277752.767789648
45500.0,1.7868,25,1709,36.13,246372.655201497
14999.0,2.1,19,619,36.4,297347.746568234
32900.0,1.1471,14,1372,36.0,300000.0
64900.0,2.7583,42,2271,35.42,123564.956638998
62400.0,2.5703,45,1628,35.42,123173.455172731
67900.0,2.6094,38,2952,35.42,123173.455172731
87100.0,4.3162,14,3520,35.45,126194.840502718
77000.0,3.0268,5,2133,35.44,124432.133751965
84400.0,4.0125,29,3415,35.44,125571.070402533
70700.0,3.1736,39,2033,35.43,124567.089208159
67200.0,2.2727,40,1089,35.42,123564.956638998
57400.0,1.8472,36,2044,35.42,123564.956638998
52600.0,1.4598,40,1912,35.42,123564.956638998
54600.0,1.6286,42,1705,35.42,123173.455172731
54300.0,1.7857,41,1808,35.41,122169.962621827
54700.0,1.8403,47,1691,35.42,122787.475240304
57000.0,2.8393,41,1992,35.42,122407.06907791
63200.0,2.325,35,2353,35.42,122407.06907791
67000.0,2.0575,21,2534,35.41,122564.718040103
51900.0,1.97,41,2221,35.41,122564.718040103
53200.0,2.0331,37,1761,35.41,122169.962621827
69400.0,3.0625,25,1577,35.41,121780.754214895
51400.0,1.3222,31,2348,35.41,122564.718040103
63500.0,2.1818,35,2608,35.4,121168.363364713
67500.0,1.3587,20,3268,35.41,121780.754214895
132000.0,5.5261,10,4159,35.42,121299.813802312
107600.0,2.6812,19,3889,35.42,121663.186443689
130600.0,5.6235,12,3449,35.41,119919.780898779
200000.0,10.0,52,154,35.42,120244.58964184
237500.0,4.8571,28,254,35.43,121966.23037227
126400.0,3.8611,18,1894,35.4,120389.021295287
132200.0,5.575,10,6435,35.39,118246.747262559
44600.0,1.7109,11,8739,35.4,121969.9947382
59400.0,1.8289,29,1820,35.39,120977.05945601
50600.0,1.4427,36,790,35.38,119986.211768014
60000.0,1.3527,30,227,35.39,120570.111210456
90400.0,4.0208,43,2225,35.4,122793.478851766
84600.0,3.5714,48,1908,35.4,122793.478851766
93900.0,4.3906,44,2250,35.4,122379.032501316
79400.0,3.7708,42,2839,35.39,121389.493740464
72100.0,2.8295,51,1373,35.39,121389.493740464
85500.0,3.996,36,1896,35.41,124619.829282933
76200.0,3.1906,34,1859,35.4,123638.37902806
69800.0,2.8393,34,813,35.4,123213.279207662
73100.0,2.9821,36,1443,35.4,123213.279207662
76600.0,3.4205,36,1864,35.4,123213.279207662
94500.0,3.875,36,1482,35.41,124198.140756057
89000.0,3.2325,28,4667,35.4,124068.723835685
87100.0,2.947,29,3548,35.41,125046.744056299
101700.0,3.6875,23,4483,35.4,124504.259238906
89100.0,3.5524,27,2473,35.4,124068.723835685
79000.0,3.1297,23,5624,35.39,123092.977299134
92900.0,3.6734,34,2047,35.38,122119.558947496
95200.0,3.5938,35,2220,35.38,122562.129748218
85600.0,3.0568,41,2417,35.38,122119.558947496
87000.0,3.7533,26,4800,35.38,123009.869101019
83100.0,3.725,30,2594,35.38,122562.129748218
70600.0,3.8307,33,3122,35.38,123920.628703761
99500.0,3.875,21,3999,35.41,125478.831728381
104600.0,4.2214,14,5548,35.4,124944.930952985
139100.0,5.4592,27,3074,35.39,123976.189005317
194100.0,7.7751,13,3137,35.39,123976.189005317
100800.0,3.0938,6,4656,35.41,127715.003823672
143000.0,6.3639,10,3216,35.41,125916.039041662
113000.0,2.569,10,3587,35.4,126297.223141577
87000.0,3.5441,14,2458,35.37,124958.087389033
67600.0,3.3462,32,4121,35.37,123430.593121022
105300.0,2.1111,20,1351,35.34,121538.709159534
75700.0,2.4919,17,3589,35.37,122964.039919088
62800.0,2.6903,34,2412,35.37,122502.499510665
57600.0,2.0643,33,3372,35.37,122046.028770905
59700.0,1.8523,23,1106,35.37,122046.028770905
61300.0,2.1588,34,1672,35.37,121594.684799544
57400.0,2.875,37,1667,35.37,122046.028770905
55400.0,1.6728,37,1475,35.37,121594.684799544
52400.0,1.7467,41,1463,35.37,121148.5249011
54300.0,1.365,40,1603,35.37,121148.5249011
59500.0,2.774,38,2121,35.39,122659.155712372
46800.0,1.625,32,1361,35.38,121682.213098975
50000.0,1.0648,39,1497,35.38,121250.148745821
48000.0,0.9951,42,1185,35.38,121682.213098975
58000.0,1.8819,41,2396,35.37,120707.606564225
57500.0,1.375,35,1673,35.38,121682.213098975
51000.0,1.4024,26,1317,35.38,120823.422552232
57500.0,1.3451,30,1390,35.38,120823.422552232
49100.0,1.4146,22,1812,35.39,122230.597537247
54800.0,1.4786,24,1807,35.38,121250.148745821
50800.0,1.625,34,1020,35.38,121250.148745821
49400.0,0.8639,28,1171,35.38,121250.148745821
48800.0,1.6009,39,2228,35.39,121807.358333287
55400.0,1.8319,36,1438,35.39,121807.358333287
70100.0,2.5083,52,2805,35.39,121807.358333287
50700.0,1.1875,29,607,35.39,122230.597537247
46900.0,1.2618,32,2620,35.39,122230.597537247
55500.0,2.2212,41,303,35.37,119416.878114052
57400.0,1.4773,36,832,35.37,119841.725320618
58100.0,1.7292,38,918,35.37,119841.725320618
57900.0,1.1638,35,825,35.37,120271.987440211
42500.0,1.4125,52,425,35.37,120707.606564225
57500.0,1.1944,44,434,35.38,119986.211768014
67500.0,1.075,52,114,35.38,119986.211768014
47500.0,1.9125,35,120,35.37,118997.503822068
66000.0,1.4779,44,593,35.37,118997.503822068
60000.0,0.8054,52,90,35.38,119575.840901501
63800.0,1.1875,48,346,35.38,119575.840901501
72500.0,2.0455,52,191,35.39,120570.111210456
84400.0,1.7321,45,629,35.37,118997.503822068
91800.0,3.0,38,2122,35.38,119171.035593037
147100.0,2.7312,52,1695,35.38,119171.035593037
126600.0,1.6786,52,1503,35.37,118175.406302184
82700.0,2.875,44,1618,35.37,117772.799313154
118700.0,2.9821,28,4513,35.39,120168.704742884
66900.0,1.8362,36,1942,35.36,116775.786519511
84700.0,3.6548,30,4635,35.36,116375.435289728
118400.0,3.3261,16,4507,35.36,116375.435289728
110700.0,4.6705,19,5254,35.36,115592.16353635
123400.0,4.5791,12,6442,35.36,115209.361526495
95200.0,4.3482,9,1228,35.36,115980.874528907
72300.0,2.6513,42,2508,35.37,118175.406302184
81300.0,3.9097,41,1944,35.36,117181.868864987
69500.0,3.0435,40,1533,35.36,116775.786519511
75300.0,2.1818,46,1637,35.37,117772.799313154
61600.0,1.7213,44,2687,35.37,118583.660514211
70000.0,2.2827,48,1833,35.36,117593.622948897
73700.0,2.5062,47,1631,35.36,117593.622948897
76800.0,1.9671,41,2551,35.36,117181.868864987
57800.0,1.8801,38,1702,35.37,118997.503822068
60700.0,1.6797,38,1838,35.36,118010.98939911
57000.0,1.2157,36,2658,35.36,118010.98939911
51600.0,1.056,24,1941,35.36,118010.98939911
46700.0,1.2469,33,821,35.37,118997.503822068
43600.0,0.9407,40,850,35.36,118433.908876802
42500.0,1.25,39,896,35.36,118433.908876802
48700.0,1.4015,35,1164,35.35,117453.239907405
48600.0,1.7375,35,1021,35.36,118433.908876802
47100.0,0.9675,36,1562,35.37,120271.987440211
49400.0,1.6981,29,1244,35.36,119296.169888715
42700.0,1.2617,15,1482,35.36,119296.169888715
47800.0,1.1136,18,1524,35.36,118862.322103754
49300.0,1.2232,31,1498,35.36,118862.322103754
76200.0,3.1281,19,2714,35.36,121084.727227588
54700.0,2.1078,30,2294,35.36,120629.730511897
53400.0,1.9612,32,1025,35.37,121148.5249011
54000.0,2.4848,35,2285,35.36,120179.932954342
48900.0,1.7197,34,1379,35.37,120707.606564225
46700.0,1.5743,31,1418,35.36,119735.393152862
78700.0,3.2738,29,3480,35.32,116796.052239691
33200.0,1.7614,21,496,35.35,118322.754078748
49800.0,1.6632,27,1615,35.35,117885.2700784
52900.0,1.6786,36,1590,35.33,115938.457230721
36600.0,0.9288,26,875,35.32,114968.81987331
62100.0,2.2155,31,2931,35.35,117453.239907405
45600.0,1.1786,32,1293,35.35,117885.2700784
58000.0,2.1875,34,1354,35.35,117026.723972176
63700.0,3.0208,44,1730,35.34,116044.764767708
63300.0,1.983,42,1239,35.35,116605.782786253
57900.0,1.9125,39,598,35.35,117026.723972176
76000.0,2.2407,38,1472,35.35,116605.782786253
65800.0,2.3125,38,1463,35.34,115620.196349046
71900.0,2.7256,36,3474,35.34,115201.285928615
73700.0,2.6875,34,1441,35.35,116190.476943384
73000.0,2.5644,31,1607,35.35,115780.867089651
85000.0,3.1753,27,4590,35.35,115780.867089651
69900.0,2.575,20,9351,35.35,114978.978021628
175000.0,2.6637,14,3580,35.34,114380.68692362
87200.0,2.9438,18,12707,35.33,113386.509587777
106200.0,4.0529,17,2387,35.34,114380.68692362
86200.0,2.4123,24,4119,35.35,114586.820096849
134100.0,4.8839,16,4201,35.34,113583.463682168
103400.0,5.1036,4,8574,35.33,110677.29567571
131000.0,4.0327,5,4597,35.35,113446.219046542
245800.0,10.0,18,4070,35.34,113193.772894309
176300.0,7.1837,20,892,35.35,114200.600677796
224100.0,8.5325,14,2113,35.35,113820.38022061
118500.0,5.4449,16,1535,35.34,113193.772894309
130100.0,4.1528,15,1474,35.34,113193.772894309
170300.0,6.759,4,6640,35.33,111420.739962399
106300.0,5.0012,8,11609,35.32,111186.126477019
142900.0,4.997,9,7085,35.33,111801.773342283
70700.0,3.569,15,3944,35.32,111985.751979664
100700.0,3.406,13,9027,35.33,112582.147418701
82800.0,3.8117,14,5264,35.33,112981.361657037
71400.0,3.4286,34,2861,35.34,115620.196349046
84700.0,2.1553,26,3691,35.33,114636.921766238
84700.0,2.7083,21,3057,35.33,114214.353005731
68500.0,3.0486,34,2221,35.34,115201.285928615
46700.0,1.5625,36,973,35.34,116044.764767708
39400.0,1.5429,42,1120,35.33,115065.170829209
53800.0,1.9417,35,991,35.33,115499.037005888
63700.0,2.4234,32,3068,35.33,115065.170829209
65800.0,2.75,35,2053,35.33,114636.921766238
56500.0,1.5357,35,1650,35.34,115620.196349046
59500.0,1.6575,35,1576,35.32,114968.81987331
56200.0,2.9402,33,2248,35.3,113037.406603156
53300.0,1.6522,37,1337,35.31,113554.756536796
109800.0,3.6852,3,2821,35.3,108788.873521617
50000.0,1.2,20,37,35.32,112809.222273264
93600.0,3.4827,11,7035,35.32,112394.538930432
92700.0,4.1957,11,2161,35.31,111823.238761133
100200.0,2.5575,12,2721,35.32,113229.737220682
82600.0,3.3529,14,2927,35.32,113656.019039623
88200.0,4.0631,9,10822,35.3,110417.45541204
102900.0,4.1484,10,829,35.3,111267.702973802
81600.0,3.6369,10,7397,35.3,111701.578944429
70000.0,2.596,23,4870,35.32,114088.003083354
74800.0,2.1006,19,7092,35.31,113113.324408619
80900.0,3.9054,7,8596,35.3,112141.199706538
97900.0,2.5804,25,3081,35.27,106620.303730606
118200.0,5.1457,5,6268,35.22,99200.9520930952
65000.0,3.125,6,80,35.24,106365.993545747
77500.0,2.7659,10,7011,35.28,110204.88238829
91700.0,2.35,40,282,35.24,107311.13491521
150000.0,1.1528,32,444,35.27,110160.972651311
113900.0,3.5,24,806,34.82,69472.7921575677
116500.0,2.9891,18,3278,34.83,69193.4506813157
123500.0,3.1364,30,2817,34.81,67454.1995654487
168400.0,4.5724,6,8733,34.83,59737.9820481402
148200.0,3.0882,14,4054,34.95,71838.7710499187
128300.0,4.0332,8,508,34.82,69472.7921575677
52100.0,2.9187,21,2213,35.06,73826.1924398975
30000.0,2.6389,45,973,35.07,73885.7940762647
68200.0,4.15,26,890,35.19,87504.990580315
57900.0,3.0742,23,3827,35.27,95229.0600496067
37500.0,3.125,36,116,35.17,84404.9930861706
52900.0,2.3912,34,3437,35.16,83726.1796684395
50800.0,2.8323,40,4164,35.17,84673.35929393
45800.0,2.5313,30,2943,35.14,81381.2429907713
88300.0,3.9929,19,4190,35.14,81236.5486168285
75400.0,3.1592,33,5050,35.15,82630.8208349615
26600.0,2.3013,34,1440,35.13,80441.4688228542
26900.0,2.1955,46,2745,35.13,80284.6731345337
63800.0,2.9952,44,4599,35.13,80137.9809310763
69800.0,1.9718,32,2167,35.4,109893.822998386
104700.0,2.8452,24,2585,35.4,110501.386424876
96900.0,4.4561,12,5589,35.41,118873.155158928
88900.0,3.25,22,984,35.39,117163.62761409
94300.0,4.5903,13,1264,35.39,116814.593590779
149000.0,4.4125,12,2835,35.41,116644.152092449
157300.0,5.3119,6,7383,35.37,112146.142261928
121000.0,4.4196,18,1521,35.38,115787.60571799
82800.0,2.9453,37,2044,35.38,116139.769425163
146200.0,4.8266,13,4527,35.37,114762.201190114
110400.0,2.1635,36,1253,35.5,126420.230024567
37500.0,2.2321,36,786,35.52,126084.732387618
65400.0,2.3533,39,2649,35.49,123070.259797463
78600.0,4.2375,38,2536,35.5,124374.993544597
61100.0,2.8269,34,1367,35.5,124147.073572847
95800.0,3.2279,28,1089,35.51,125224.501395821
65800.0,2.4044,34,1923,35.5,123925.435567596
58600.0,1.6944,28,3107,35.5,123925.435567596
52100.0,1.7105,21,2171,35.5,124147.073572847
64600.0,2.2071,34,2304,35.49,120965.974155711
58800.0,2.4961,16,1584,35.6,130872.871261198
125000.0,2.7,29,510,35.55,126989.715895156
63200.0,1.1903,13,1657,35.58,129165.98359688
71900.0,2.3934,33,3240,35.59,130432.450424991
59000.0,1.9362,33,2143,35.6,130872.871261198
60500.0,1.4619,32,2703,35.6,131702.164640644
71800.0,3.176,14,2719,35.59,129601.272949875
54100.0,1.7868,20,3085,35.59,131264.629528782
47500.0,2.1186,18,820,35.62,103834.72483338
80000.0,2.6066,21,2403,35.65,99686.7293517025
156300.0,2.5625,30,735,35.76,154801.480976128
59800.0,2.1295,15,3938,35.76,142857.712934443
83300.0,2.6726,29,1476,35.64,141059.659157309
58500.0,2.5208,21,1885,35.68,142781.895638645
55200.0,1.8843,16,2874,35.68,144416.890538428
54700.0,2.0025,32,3216,35.67,142309.822074181
59800.0,2.7411,27,1513,35.78,147093.409762611
56500.0,1.6786,35,1618,35.77,146550.785262712
57300.0,1.6045,36,2332,35.76,146014.611102652
52100.0,1.517,36,1598,35.75,145484.958599215
62200.0,1.7418,8,3271,35.79,147642.413482304
69900.0,2.2981,35,1927,35.78,147093.409762611
67200.0,2.1806,8,1612,35.78,148667.992229151
62100.0,2.3125,31,2862,35.79,149211.00730521
67800.0,1.7813,28,1737,35.77,147340.393903454
72500.0,2.4044,36,3225,35.77,148131.33242207
68400.0,2.033,16,2275,35.74,146560.178615797
84000.0,4.1917,26,2636,35.77,148131.33242207
216400.0,6.2885,6,1755,35.47,132638.98880151
82500.0,2.5806,20,3458,35.44,125961.622885614
204200.0,6.1563,13,1439,35.44,129275.1255668
92300.0,1.8419,18,2327,35.74,185414.204676858
67500.0,2.25,15,1962,35.68,189304.989357024
96000.0,2.6288,23,3166,35.75,180241.996451095
81200.0,2.0694,18,4754,35.72,176003.796800072
101400.0,1.5957,18,3303,35.7,172739.365531504
90000.0,1.4205,28,1491,35.72,170936.474916009
94600.0,3.4792,33,1504,35.65,152502.199742701
59400.0,1.8369,17,2354,35.48,164169.899888591
72500.0,1.5667,15,2966,35.64,175174.375400754
96900.0,2.3125,15,5907,35.63,170237.748750558
75800.0,1.4141,18,2304,35.62,167363.878113881
68500.0,1.3023,17,2248,35.64,168317.944104346
67300.0,1.6236,17,4002,35.61,164995.431358436
69700.0,1.8819,16,5396,35.58,163605.464428088
78400.0,2.5474,13,2267,35.47,145597.49909549
55000.0,3.625,35,2916,35.73,203171.00061992
42100.0,2.0441,33,2579,35.63,195241.766757223
72000.0,2.8,18,2737,35.65,196927.026216378
81900.0,3.3269,15,2701,35.65,196575.164803361
87500.0,4.0167,5,1131,35.65,196226.916861195
109400.0,5.8625,8,2683,35.64,194853.936776991
95700.0,5.2043,15,3253,35.64,195550.529470197
115700.0,6.1935,6,2115,35.64,195904.27487727
63500.0,3.0687,32,3661,35.63,194882.500285777
105300.0,6.0653,18,4334,35.63,194526.852848732
109000.0,5.5773,5,3151,35.63,194174.844335322
71900.0,3.5931,18,2657,35.62,192799.989811126
84500.0,3.5988,9,4241,35.61,192482.436911017
102800.0,6.0532,12,1678,35.6,191461.728959129
70200.0,3.858,16,2678,35.6,190749.853120766
52400.0,2.1458,30,2994,35.62,193504.150154309
83200.0,4.25,10,2656,35.61,193942.244696256
85700.0,4.15,11,5897,35.62,194222.917115154
87200.0,4.8494,5,5735,35.61,193205.093922855
91700.0,2.5812,14,1740,35.6,192188.313488464
101300.0,3.9261,12,2014,35.63,191814.331658436
142500.0,5.5551,9,3811,35.55,186373.846095438
54300.0,1.8984,19,1124,35.65,192336.734313309
91800.0,4.1518,13,2566,35.73,199080.815976624
98000.0,5.0762,11,1751,35.54,179907.363023553
81700.0,3.1755,15,2357,35.65,194540.551479277
50800.0,1.9962,28,1913,35.35,160211.48363794
86500.0,3.4015,21,1739,35.05,123830.76637245
71800.0,3.3693,30,2555,35.03,128957.679158339
275000.0,1.625,4,18,35.22,150148.751877377
137500.0,2.375,4,2,35.21,147924.57449981
68500.0,3.3889,15,1926,35.12,130752.637797359
81900.0,3.5391,5,4849,35.13,132766.705221508
104400.0,4.25,4,2630,35.13,133787.829244955
141700.0,4.875,1,83,35.08,128670.091916421
84500.0,4.5724,4,923,35.1,129667.134778569
87800.0,2.875,15,2180,35.16,135555.677941737
91700.0,2.9583,20,873,34.92,102675.897337921
130000.0,2.8097,11,7353,34.86,94754.9570920259
54900.0,3.4338,28,2969,35.03,135672.521956768
64400.0,4.2292,33,1589,34.99,132015.025538239
39800.0,1.9107,36,1184,35.0,134509.305285067
83500.0,2.6149,10,4597,34.86,99225.9339056497
87900.0,3.0184,9,1507,34.87,99693.6250014329
111100.0,5.0553,2,2103,34.87,99141.8308559956
83300.0,2.7361,21,2370,34.86,98637.3601099363
73300.0,2.0441,15,1069,35.06,120437.309740316
68900.0,2.5875,44,1297,35.05,119120.744561306
83200.0,3.7452,14,2992,35.05,118418.827093148
56800.0,2.16,29,1671,35.04,118299.190561648
136800.0,4.625,7,4371,35.16,121937.939008483
162900.0,4.0581,7,9664,35.2,117957.428244783
79000.0,2.3917,10,2939,35.27,139350.231595888
115800.0,3.6949,4,8417,35.14,121721.086074569
137200.0,3.4911,6,3660,35.08,109468.887480061
120800.0,3.8917,11,4031,34.99,101276.06701481
94900.0,2.6417,19,3109,35.13,121927.527926011
85500.0,3.2405,16,4084,35.12,121047.292312586
99800.0,3.2632,8,1968,35.12,121631.317231811
80000.0,1.7917,34,1170,35.13,122622.298501695
67900.0,1.8636,21,1899,35.13,122622.298501695
82200.0,2.7845,28,1793,35.3,116373.248872729
94500.0,4.0,24,1341,35.26,110860.18560497
81300.0,2.6302,33,1190,35.27,116475.325623897
106300.0,1.9236,29,1297,35.13,98891.2244793292
68000.0,1.7656,26,1639,35.23,111691.47930322
53900.0,1.9688,31,2358,35.23,112980.298560147
53500.0,2.1357,17,1959,35.2,109623.0697794
57300.0,2.1136,34,2185,35.2,110070.167799601
51200.0,1.9907,17,2783,35.2,108746.375878275
61400.0,2.0921,29,1401,35.27,113319.881672791
54600.0,1.9066,31,6145,35.26,112682.632796128
63700.0,2.0174,20,3815,35.26,111934.8727113
45500.0,1.7716,29,2888,35.24,110282.879367754
75000.0,2.2885,38,1016,36.41,154460.903732612
94200.0,3.4926,30,1860,36.44,164515.137108048
126300.0,3.0375,26,1912,36.37,160675.302209932
